Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Tue -18 Feb 2020 23:00,9905.0,9905.0,0.0,0.0,0.0,12506.0,11668.0,0.0,0.0,0.0,-2601.0,428663.0,838.0,0.0,705.0,0.0,-1763.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 23:30,9677.0,9677.0,0.0,0.0,0.0,11159.0,10517.0,0.0,0.0,0.0,-1482.0,429256.0,642.0,0.0,336.0,0.0,-840.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 00:00,9368.0,9368.0,0.0,0.0,0.0,9594.0,9202.0,0.0,0.0,0.0,-225.0,429346.0,391.0,166.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 00:30,9144.0,9144.0,0.0,0.0,0.0,10035.0,9175.0,0.0,0.0,0.0,-891.0,429702.0,859.0,0.0,13.0,0.0,-31.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 01:00,8828.0,8828.0,0.0,0.0,0.0,10035.0,9175.0,0.0,0.0,0.0,-1207.0,430185.0,859.0,0.0,139.0,0.0,-347.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 01:30,8594.0,8594.0,0.0,0.0,0.0,13149.0,9318.0,0.0,0.0,0.0,-4555.0,432007.0,3831.0,0.0,289.0,0.0,-724.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 02:00,8523.0,8523.0,0.0,0.0,0.0,13149.0,9318.0,0.0,0.0,0.0,-4625.0,433857.0,3831.0,0.0,318.0,0.0,-794.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 02:30,8487.0,8487.0,0.0,0.0,0.0,14031.0,10228.0,0.0,0.0,0.0,-5544.0,436075.0,3803.0,0.0,697.0,0.0,-1741.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 03:00,8692.0,8692.0,0.0,0.0,0.0,14031.0,10228.0,0.0,0.0,-4894.0,-445.0,436253.0,3803.0,0.0,615.0,0.0,-1536.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 03:30,9217.0,9217.0,0.0,0.0,0.0,13143.0,9558.0,0.0,0.0,-3926.0,-0.0,436253.0,3586.0,0.0,136.0,0.0,-340.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 04:00,9971.0,9971.0,0.0,0.0,0.0,13143.0,9558.0,0.0,0.0,-3172.0,-0.0,436253.0,3586.0,414.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 04:30,11097.0,11097.0,0.0,0.0,0.0,12039.0,9220.0,0.0,0.0,-942.0,-0.0,436253.0,2819.0,1877.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 05:00,12360.0,12360.0,0.0,0.0,0.0,12039.0,9220.0,320.0,0.0,0.0,-0.0,436093.0,2819.0,3139.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 05:30,13919.0,13919.0,0.0,0.0,4338.0,10871.0,8581.0,0.0,0.0,-890.0,-400.0,436253.0,2290.0,1000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -19 Feb 2020 06:00,15219.0,15219.0,0.0,0.0,4338.0,10871.0,8581.0,9.0,0.0,0.0,-0.0,436248.0,2290.0,2299.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
