Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Sat -11 Jan 2020 04:00,8603.0,8603.0,2419.0,129.0,0.0,6637.0,6637.0,0.0,0.0,0.0,-582.0,500857.0,0.0,0.0,500857.0,0.0,-582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 04:30,8832.0,8832.0,2419.0,129.0,1761.0,6309.0,6309.0,0.0,0.0,0.0,-1786.0,501572.0,0.0,0.0,501572.0,0.0,-1786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 05:00,9122.0,9122.0,2419.0,129.0,1761.0,6309.0,6309.0,0.0,0.0,0.0,-1497.0,502171.0,0.0,0.0,502171.0,0.0,-1497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 05:30,9545.0,9545.0,2419.0,129.0,15854.0,6549.0,6549.0,0.0,0.0,0.0,-15406.0,508333.0,0.0,0.0,508333.0,0.0,-15406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 06:00,10001.0,10001.0,2419.0,129.0,15854.0,6549.0,6549.0,0.0,0.0,0.0,-14950.0,514313.0,0.0,0.0,514313.0,0.0,-14950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 06:30,10472.0,10472.0,2419.0,129.0,23109.0,5903.0,5903.0,0.0,0.0,-1683.0,-19406.0,522075.0,0.0,0.0,522075.0,0.0,-19406.0,-1683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 07:00,11275.0,11275.0,2419.0,129.0,23109.0,5903.0,5903.0,0.0,0.0,-880.0,-19406.0,529838.0,0.0,0.0,529838.0,0.0,-19406.0,-880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 07:30,11879.0,11879.0,2419.0,129.0,29592.0,4639.0,4639.0,0.0,0.0,-5496.0,-19406.0,537600.0,0.0,0.0,537600.0,0.0,-19406.0,-5496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 08:00,12931.0,12931.0,2419.0,129.0,29592.0,4639.0,4639.0,0.0,0.0,-15138.0,-8710.0,541084.0,0.0,0.0,541084.0,0.0,-8710.0,-15138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 08:30,13771.0,13771.0,2419.0,129.0,29966.0,3355.0,3355.0,0.0,0.0,-22099.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-22099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 09:00,14561.0,14561.0,2419.0,129.0,29966.0,3355.0,3355.0,0.0,0.0,-21308.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-21308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 09:30,14332.0,14332.0,2419.0,129.0,29475.0,2489.0,2489.0,0.0,0.0,-20180.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-20180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 10:00,15241.0,15241.0,2419.0,129.0,29475.0,2489.0,2489.0,0.0,0.0,-19271.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-19271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 10:30,15027.0,15027.0,2419.0,129.0,27519.0,2475.0,2475.0,0.0,0.0,-17515.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-17515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 11:00,14942.0,14942.0,2419.0,129.0,27519.0,2475.0,2475.0,0.0,0.0,-17600.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 11:30,14976.0,14976.0,2419.0,129.0,25359.0,2261.0,2261.0,0.0,0.0,-15192.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-15192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 12:00,14938.0,14938.0,2419.0,129.0,25359.0,2261.0,2261.0,0.0,0.0,-15230.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-15230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 12:30,14917.0,14917.0,2419.0,129.0,22604.0,2426.0,2426.0,0.0,0.0,-12662.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-12662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 13:00,15373.0,15373.0,2419.0,129.0,22604.0,2426.0,2426.0,0.0,0.0,-12206.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-12206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 13:30,15188.0,15188.0,2419.0,129.0,10957.0,2426.0,2426.0,0.0,0.0,-743.0,-0.0,541084.0,0.0,0.0,541084.0,0.0,-0.0,-743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 14:00,15173.0,15173.0,2419.0,129.0,10957.0,747.0,747.0,920.0,0.0,0.0,-0.0,540624.0,0.0,0.0,540624.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 14:30,15244.0,15244.0,2419.0,129.0,7011.0,557.0,557.0,5128.0,0.0,0.0,-0.0,538060.0,0.0,0.0,538060.0,5128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 15:00,16953.0,16953.0,2419.0,129.0,7011.0,557.0,557.0,6837.0,0.0,0.0,-0.0,534642.0,0.0,0.0,534642.0,6837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 15:30,15651.0,15651.0,2419.0,129.0,4646.0,626.0,626.0,7830.0,0.0,0.0,-0.0,530726.0,0.0,0.0,530726.0,7830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 16:00,16483.0,16483.0,2419.0,129.0,4646.0,626.0,626.0,8663.0,0.0,0.0,-0.0,526395.0,0.0,0.0,526395.0,8663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 16:30,15670.0,15670.0,2419.0,129.0,5358.0,1083.0,1083.0,6681.0,0.0,0.0,-0.0,523054.0,0.0,0.0,523054.0,6681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
