Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventWind,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC,eventH&B
Wed -28 Jun 2028 23:00,38069.0,38069.0,7173.0,609.0,0.0,10.0,0.0,30278.0,0.0,0.0,0.0,702248.0,0.0,702089.0,30278.0,-0.0,-0.0,0.0,3608.0,-4825.0,-482.0,0.0,0.0,1029.0,7781.0
Wed -28 Jun 2028 23:30,38687.0,38687.0,7173.0,609.0,0.0,9.0,0.0,30896.0,0.0,0.0,0.0,686800.0,0.0,686641.0,30896.0,-0.0,-0.0,0.0,3681.0,-4737.0,-597.0,0.0,0.0,1068.0,7781.0
Thu -29 Jun 2028 00:00,38402.0,38402.0,7173.0,609.0,0.0,9.0,0.0,30611.0,0.0,0.0,0.0,671494.0,0.0,671335.0,30611.0,-0.0,-0.0,0.0,4086.0,-4799.0,-715.0,0.0,0.0,1114.0,7781.0
Thu -29 Jun 2028 00:30,37411.0,37411.0,7173.0,609.0,0.0,9.0,0.0,29621.0,0.0,0.0,0.0,656684.0,0.0,656525.0,29621.0,-0.0,-0.0,0.0,4015.0,-4687.0,-737.0,0.0,0.0,1141.0,7781.0
Thu -29 Jun 2028 01:00,36370.0,36370.0,7173.0,609.0,0.0,9.0,0.0,28580.0,0.0,0.0,0.0,642394.0,0.0,642235.0,28580.0,-0.0,-0.0,0.0,3902.0,-4588.0,-689.0,0.0,0.0,1146.0,7781.0
Thu -29 Jun 2028 01:30,35684.0,35684.0,7173.0,609.0,0.0,9.0,0.0,27894.0,0.0,0.0,0.0,628447.0,0.0,628288.0,27894.0,-0.0,-0.0,0.0,3854.0,-4547.0,-666.0,0.0,0.0,1152.0,7781.0
Thu -29 Jun 2028 02:00,34762.0,34762.0,7173.0,609.0,0.0,9.0,0.0,26971.0,0.0,0.0,0.0,614961.0,0.0,614802.0,26971.0,-0.0,-0.0,0.0,3904.0,-4394.0,-772.0,0.0,0.0,1122.0,7781.0
Thu -29 Jun 2028 02:30,34271.0,34271.0,7173.0,609.0,0.0,9.0,0.0,26480.0,0.0,0.0,0.0,601721.0,0.0,601562.0,26480.0,-0.0,-0.0,0.0,3943.0,-4341.0,-715.0,0.0,0.0,1075.0,7781.0
Thu -29 Jun 2028 03:00,34050.0,34050.0,7173.0,609.0,0.0,9.0,0.0,26259.0,0.0,0.0,0.0,588591.0,0.0,588432.0,26259.0,-0.0,-0.0,0.0,4000.0,-4327.0,-710.0,0.0,0.0,1058.0,7781.0
Thu -29 Jun 2028 03:30,33953.0,33953.0,7173.0,609.0,0.0,8.0,0.0,26163.0,0.0,0.0,0.0,575510.0,0.0,575351.0,26163.0,-0.0,-0.0,0.0,4034.0,-4302.0,-690.0,0.0,0.0,1053.0,7781.0
Thu -29 Jun 2028 04:00,34339.0,34339.0,7173.0,609.0,0.0,8.0,0.0,26549.0,0.0,0.0,0.0,562235.0,0.0,562076.0,26549.0,-0.0,-0.0,0.0,4181.0,-4411.0,-772.0,0.0,0.0,1109.0,7781.0
Thu -29 Jun 2028 04:30,35990.0,35990.0,7173.0,609.0,0.0,8.0,0.0,28201.0,0.0,0.0,0.0,548135.0,0.0,547976.0,28201.0,-0.0,-0.0,0.0,4405.0,-4749.0,-784.0,0.0,0.0,1094.0,7781.0
Thu -29 Jun 2028 05:00,38297.0,38297.0,7173.0,609.0,0.0,8.0,0.0,30507.0,0.0,0.0,0.0,532881.0,0.0,532722.0,30507.0,-0.0,-0.0,0.0,4678.0,-5176.0,-806.0,0.0,0.0,998.0,7781.0
Thu -29 Jun 2028 05:30,40712.0,40712.0,7173.0,609.0,0.0,8.0,0.0,32922.0,0.0,0.0,0.0,516420.0,0.0,516261.0,32922.0,-0.0,-0.0,0.0,5006.0,-5639.0,-820.0,0.0,0.0,905.0,7781.0
Thu -29 Jun 2028 06:00,44919.0,44919.0,7173.0,609.0,0.0,8.0,0.0,37129.0,0.0,0.0,0.0,497855.0,0.0,497696.0,37129.0,-0.0,-0.0,0.0,5434.0,-6389.0,-912.0,0.0,0.0,802.0,7781.0
Thu -29 Jun 2028 06:30,49947.0,49947.0,7173.0,609.0,110061.0,8.0,0.0,0.0,0.0,0.0,-67903.0,525016.0,0.0,524858.0,0.0,-67903.0,-0.0,0.0,14981.0,-58634.0,10520.0,0.0,0.0,-311.0,7781.0
Thu -29 Jun 2028 07:00,54164.0,54164.0,7173.0,609.0,110061.0,8.0,0.0,0.0,0.0,0.0,-63687.0,550491.0,0.0,550332.0,0.0,-63687.0,-0.0,0.0,15150.0,-59247.0,10621.0,0.0,0.0,-464.0,7781.0
Thu -29 Jun 2028 07:30,58526.0,58526.0,1000.0,0.0,181253.0,7.0,0.0,0.0,0.0,-37236.0,-86499.0,585091.0,0.0,584932.0,0.0,-86499.0,-37236.0,0.0,23315.0,-96256.0,28987.0,0.0,0.0,-2128.0,1000.0
Thu -29 Jun 2028 08:00,61387.0,61387.0,1000.0,0.0,181253.0,7.0,0.0,0.0,0.0,-34375.0,-86499.0,619690.0,0.0,619531.0,0.0,-86499.0,-34375.0,0.0,23500.0,-96926.0,28365.0,0.0,0.0,-2171.0,1000.0
Thu -29 Jun 2028 08:30,60259.0,60259.0,1000.0,0.0,193101.0,7.0,0.0,0.0,0.0,-47351.0,-86499.0,654290.0,0.0,654131.0,0.0,-86499.0,-47351.0,0.0,25842.0,-101527.0,31178.0,0.0,0.0,-2124.0,1000.0
Thu -29 Jun 2028 09:00,52818.0,52818.0,1000.0,0.0,193101.0,7.0,0.0,0.0,0.0,-54791.0,-86499.0,688889.0,0.0,688730.0,0.0,-86499.0,-54791.0,0.0,25060.0,-98437.0,31311.0,0.0,0.0,-1852.0,1000.0
Thu -29 Jun 2028 09:30,49377.0,49377.0,1000.0,0.0,206833.0,7.0,0.0,0.0,0.0,-71963.0,-86499.0,723489.0,0.0,723330.0,0.0,-86499.0,-71963.0,0.0,21065.0,-96320.0,34365.0,0.0,0.0,-1756.0,1000.0
Thu -29 Jun 2028 10:00,46640.0,46640.0,1000.0,0.0,206833.0,7.0,0.0,0.0,0.0,-74700.0,-86499.0,758088.0,0.0,757929.0,0.0,-86499.0,-74700.0,0.0,20981.0,-95580.0,34573.0,0.0,0.0,-1680.0,1000.0
Thu -29 Jun 2028 10:30,44470.0,44470.0,1000.0,0.0,187304.0,7.0,0.0,0.0,0.0,-57342.0,-86499.0,792688.0,0.0,792529.0,0.0,-86499.0,-57342.0,0.0,23449.0,-94452.0,31827.0,0.0,0.0,-1629.0,1000.0
Thu -29 Jun 2028 11:00,44658.0,44658.0,1000.0,0.0,187304.0,7.0,0.0,0.0,0.0,-57154.0,-86499.0,827287.0,0.0,827128.0,0.0,-86499.0,-57154.0,0.0,23599.0,-94695.0,31913.0,0.0,0.0,-1636.0,1000.0
Thu -29 Jun 2028 11:30,43628.0,43628.0,1000.0,0.0,184064.0,7.0,0.0,0.0,0.0,-54944.0,-86499.0,861886.0,0.0,861728.0,0.0,-86499.0,-54944.0,0.0,23021.0,-91951.0,30189.0,0.0,0.0,-1596.0,1000.0
Thu -29 Jun 2028 12:00,43847.0,43847.0,1000.0,0.0,184064.0,7.0,0.0,0.0,0.0,-54724.0,-86499.0,896486.0,0.0,896327.0,0.0,-86499.0,-54724.0,0.0,23216.0,-92142.0,30133.0,0.0,0.0,-1578.0,1000.0
Thu -29 Jun 2028 12:30,43332.0,43332.0,1000.0,0.0,172171.0,7.0,0.0,0.0,0.0,-43348.0,-86499.0,931085.0,0.0,930927.0,0.0,-86499.0,-43348.0,0.0,23035.0,-89176.0,27597.0,0.0,0.0,-1546.0,1000.0
Thu -29 Jun 2028 13:00,43988.0,43988.0,1000.0,0.0,172171.0,7.0,0.0,0.0,0.0,-42691.0,-86499.0,965685.0,0.0,965526.0,0.0,-86499.0,-42691.0,0.0,22960.0,-89529.0,27667.0,0.0,0.0,-1593.0,1000.0
Thu -29 Jun 2028 13:30,43933.0,43933.0,1000.0,0.0,151915.0,7.0,0.0,0.0,0.0,-22491.0,-86499.0,1000284.0,0.0,1000126.0,0.0,-86499.0,-22491.0,0.0,24140.0,-84506.0,21418.0,0.0,0.0,-1545.0,1000.0
Thu -29 Jun 2028 14:00,46819.0,46819.0,1000.0,0.0,151915.0,8.0,0.0,0.0,0.0,-19606.0,-86499.0,1034884.0,0.0,1034725.0,0.0,-86499.0,-19606.0,0.0,24790.0,-85765.0,20780.0,0.0,0.0,-1635.0,1000.0
Thu -29 Jun 2028 14:30,48601.0,48601.0,7173.0,609.0,118759.0,9.0,0.0,0.0,0.0,0.0,-77948.0,1066063.0,0.0,1065904.0,0.0,-77948.0,-0.0,0.0,22143.0,-70141.0,12140.0,0.0,0.0,-305.0,7781.0
Thu -29 Jun 2028 15:00,52246.0,52246.0,7173.0,609.0,118759.0,9.0,0.0,0.0,0.0,0.0,-74303.0,1095784.0,0.0,1095626.0,0.0,-74303.0,-0.0,0.0,22721.0,-70925.0,12036.0,0.0,0.0,-381.0,7781.0
Thu -29 Jun 2028 15:30,54767.0,54767.0,7173.0,609.0,9618.0,9.0,0.0,37359.0,0.0,0.0,0.0,1077105.0,0.0,1076946.0,37359.0,-0.0,-0.0,0.0,7808.0,-14623.0,1033.0,0.0,0.0,521.0,7781.0
Thu -29 Jun 2028 16:00,57767.0,57767.0,7173.0,609.0,9618.0,9.0,0.0,40359.0,0.0,0.0,0.0,1056925.0,0.0,1056766.0,40359.0,-0.0,-0.0,0.0,8437.0,-15187.0,954.0,0.0,0.0,447.0,7781.0
Thu -29 Jun 2028 16:30,57304.0,57304.0,7173.0,609.0,0.0,9.0,0.0,49514.0,0.0,0.0,0.0,1032168.0,0.0,1032010.0,49514.0,-0.0,-0.0,0.0,6647.0,-8275.0,-1660.0,0.0,0.0,489.0,7781.0
Thu -29 Jun 2028 17:00,60390.0,60390.0,7173.0,609.0,0.0,9.0,0.0,52600.0,0.0,0.0,0.0,1005869.0,0.0,1005710.0,52600.0,-0.0,-0.0,0.0,6721.0,-8999.0,-1228.0,0.0,0.0,374.0,7781.0
Thu -29 Jun 2028 17:30,61022.0,61022.0,7173.0,609.0,0.0,9.0,0.0,53232.0,0.0,0.0,0.0,979253.0,0.0,979094.0,53232.0,-0.0,-0.0,0.0,6715.0,-8871.0,-1416.0,0.0,0.0,360.0,7781.0
