Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Thu -16 Jan 2020 05:30,15330.0,15330.0,2419.0,129.0,18893.0,5808.0,2114.0,0.0,0.0,0.0,-11918.0,487786.0,3694.0,0.0,449644.0,0.0,-8225.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 06:00,16652.0,16652.0,2419.0,129.0,18893.0,5808.0,2114.0,0.0,0.0,0.0,-10597.0,492025.0,3694.0,0.0,452405.0,0.0,-6903.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 06:30,18695.0,18695.0,2419.0,129.0,27951.0,5757.0,2252.0,0.0,0.0,0.0,-17561.0,499049.0,3505.0,0.0,458028.0,0.0,-14057.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 07:00,19849.0,19849.0,2419.0,129.0,27951.0,5757.0,2252.0,0.0,0.0,0.0,-16407.0,505612.0,3505.0,0.0,463189.0,0.0,-12903.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 07:30,20059.0,20059.0,2419.0,129.0,30682.0,4205.0,1813.0,0.0,0.0,0.0,-17377.0,512563.0,2392.0,0.0,469183.0,0.0,-14985.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 08:00,19090.0,19090.0,2419.0,129.0,30682.0,4205.0,1813.0,0.0,0.0,0.0,-18345.0,519901.0,2392.0,0.0,475564.0,0.0,-15953.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 08:30,18460.0,18460.0,2419.0,129.0,30713.0,2502.0,727.0,0.0,0.0,0.0,-17304.0,526822.0,1775.0,0.0,481775.0,0.0,-15528.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 09:00,18429.0,18429.0,2419.0,129.0,30713.0,2502.0,727.0,0.0,0.0,0.0,-17335.0,533756.0,1775.0,0.0,487999.0,0.0,-15559.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 09:30,18031.0,18031.0,2419.0,129.0,29349.0,1550.0,306.0,0.0,0.0,0.0,-15417.0,539923.0,1244.0,0.0,493668.0,0.0,-14172.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 10:00,18518.0,18518.0,2419.0,129.0,29349.0,1550.0,306.0,0.0,0.0,-12028.0,-2902.0,541084.0,1244.0,0.0,499142.0,0.0,-13686.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
